Instance,Job,Operation,Machine,Start,End
tai100_20.txt - Instance 6,90,19,4,6642,6697
tai100_20.txt - Instance 6,2,15,17,6517,6594
tai100_20.txt - Instance 6,78,16,12,6489,6566
tai100_20.txt - Instance 6,77,13,16,6792,6858
tai100_20.txt - Instance 6,68,16,17,6594,6682
tai100_20.txt - Instance 6,78,17,7,6782,6870
tai100_20.txt - Instance 6,46,14,8,6902,6991
tai100_20.txt - Instance 6,58,18,12,6711,6804
tai100_20.txt - Instance 6,61,16,10,6805,6900
tai100_20.txt - Instance 6,62,19,2,6428,6490
tai100_20.txt - Instance 6,86,19,1,6513,6518
tai100_20.txt - Instance 6,83,15,12,6804,6811
tai100_20.txt - Instance 6,1,15,11,6627,6703
tai100_20.txt - Instance 6,89,19,7,6870,6909
tai100_20.txt - Instance 6,99,17,7,6909,6967
tai100_20.txt - Instance 6,59,18,19,6742,6787
tai100_20.txt - Instance 6,34,17,7,6967,7018
tai100_20.txt - Instance 6,15,19,2,6742,6833
tai100_20.txt - Instance 6,59,19,16,6858,6920
tai100_20.txt - Instance 6,52,17,5,6812,6863
tai100_20.txt - Instance 6,88,17,2,6833,6897
tai100_20.txt - Instance 6,13,19,17,6682,6747
tai100_20.txt - Instance 6,93,17,13,6642,6720
tai100_20.txt - Instance 6,97,15,18,6713,6765
tai100_20.txt - Instance 6,8,17,6,6805,6886
tai100_20.txt - Instance 6,7,18,4,6697,6788
tai100_20.txt - Instance 6,29,18,6,6886,6974
tai100_20.txt - Instance 6,63,16,7,7018,7108
tai100_20.txt - Instance 6,14,19,2,6897,6993
tai100_20.txt - Instance 6,71,19,6,6974,7071
tai100_20.txt - Instance 6,67,17,12,6811,6906
tai100_20.txt - Instance 6,20,19,9,6730,6785
tai100_20.txt - Instance 6,30,18,8,6991,7077
tai100_20.txt - Instance 6,10,17,14,6645,6656
tai100_20.txt - Instance 6,88,18,13,6897,6945
tai100_20.txt - Instance 6,82,16,2,6993,7058
tai100_20.txt - Instance 6,44,17,8,7077,7137
tai100_20.txt - Instance 6,46,15,6,7071,7109
tai100_20.txt - Instance 6,39,19,6,7109,7177
tai100_20.txt - Instance 6,94,17,2,7058,7120
tai100_20.txt - Instance 6,68,17,9,6785,6805
tai100_20.txt - Instance 6,1,16,7,7108,7171
tai100_20.txt - Instance 6,38,19,16,6920,6940
tai100_20.txt - Instance 6,88,19,5,6945,6979
tai100_20.txt - Instance 6,18,17,5,6979,7016
tai100_20.txt - Instance 6,7,19,2,7120,7208
tai100_20.txt - Instance 6,45,19,10,6900,6980
tai100_20.txt - Instance 6,57,16,7,7171,7238
tai100_20.txt - Instance 6,77,14,9,6858,6926
tai100_20.txt - Instance 6,66,18,5,7016,7087
tai100_20.txt - Instance 6,5,19,6,7177,7250
tai100_20.txt - Instance 6,48,18,11,6703,6777
tai100_20.txt - Instance 6,19,18,16,6940,7019
tai100_20.txt - Instance 6,2,16,15,6594,6680
tai100_20.txt - Instance 6,11,18,12,6906,6994
tai100_20.txt - Instance 6,53,18,11,6777,6815
tai100_20.txt - Instance 6,67,18,1,6906,6912
tai100_20.txt - Instance 6,97,16,10,6980,7047
tai100_20.txt - Instance 6,66,19,10,7087,7150
tai100_20.txt - Instance 6,99,18,5,7087,7101
tai100_20.txt - Instance 6,24,19,2,7208,7232
tai100_20.txt - Instance 6,21,18,14,6721,6748
tai100_20.txt - Instance 6,52,18,14,6863,6958
tai100_20.txt - Instance 6,77,15,13,6945,6977
tai100_20.txt - Instance 6,32,16,5,7101,7136
tai100_20.txt - Instance 6,42,18,15,6722,6757
tai100_20.txt - Instance 6,97,17,11,7047,7089
tai100_20.txt - Instance 6,93,18,1,6912,6974
tai100_20.txt - Instance 6,68,18,13,6977,6982
tai100_20.txt - Instance 6,56,18,16,7019,7075
tai100_20.txt - Instance 6,83,16,14,6958,7055
tai100_20.txt - Instance 6,48,19,12,6994,7049
tai100_20.txt - Instance 6,82,17,3,7058,7137
tai100_20.txt - Instance 6,27,19,13,6982,7041
tai100_20.txt - Instance 6,50,17,16,7075,7135
tai100_20.txt - Instance 6,61,17,2,7232,7293
tai100_20.txt - Instance 6,78,18,10,7150,7203
tai100_20.txt - Instance 6,16,17,8,7137,7207
tai100_20.txt - Instance 6,34,18,11,7089,7100
tai100_20.txt - Instance 6,87,19,1,6974,7045
tai100_20.txt - Instance 6,11,19,10,7203,7280
tai100_20.txt - Instance 6,32,17,3,7137,7221
tai100_20.txt - Instance 6,63,17,10,7280,7347
tai100_20.txt - Instance 6,95,19,13,7041,7129
tai100_20.txt - Instance 6,96,19,10,7347,7438
tai100_20.txt - Instance 6,97,18,13,7129,7220
tai100_20.txt - Instance 6,63,18,16,7347,7439
tai100_20.txt - Instance 6,29,19,9,6974,6980
tai100_20.txt - Instance 6,31,18,0,6711,6740
tai100_20.txt - Instance 6,44,18,0,7137,7225
tai100_20.txt - Instance 6,53,19,6,7250,7261
tai100_20.txt - Instance 6,10,18,12,7049,7095
tai100_20.txt - Instance 6,63,19,15,7439,7487
tai100_20.txt - Instance 6,19,19,9,7019,7091
tai100_20.txt - Instance 6,58,19,5,7136,7229
tai100_20.txt - Instance 6,72,19,10,7438,7461
tai100_20.txt - Instance 6,32,18,11,7221,7253
tai100_20.txt - Instance 6,34,19,18,7100,7133
tai100_20.txt - Instance 6,31,19,16,7439,7479
tai100_20.txt - Instance 6,46,16,7,7238,7253
tai100_20.txt - Instance 6,2,17,5,7229,7292
tai100_20.txt - Instance 6,8,18,5,7292,7357
tai100_20.txt - Instance 6,94,18,5,7357,7436
tai100_20.txt - Instance 6,97,19,17,7220,7304
tai100_20.txt - Instance 6,42,19,1,7045,7130
tai100_20.txt - Instance 6,21,19,19,6787,6873
tai100_20.txt - Instance 6,83,17,4,7055,7074
tai100_20.txt - Instance 6,16,18,1,7207,7230
tai100_20.txt - Instance 6,1,17,4,7171,7266
tai100_20.txt - Instance 6,78,19,19,7203,7256
tai100_20.txt - Instance 6,82,18,12,7137,7194
tai100_20.txt - Instance 6,44,19,1,7230,7288
tai100_20.txt - Instance 6,8,19,2,7357,7416
tai100_20.txt - Instance 6,30,19,6,7261,7351
tai100_20.txt - Instance 6,83,18,18,7133,7207
tai100_20.txt - Instance 6,67,19,9,7091,7174
tai100_20.txt - Instance 6,57,17,1,7288,7384
tai100_20.txt - Instance 6,94,19,10,7461,7510
tai100_20.txt - Instance 6,18,18,7,7253,7300
tai100_20.txt - Instance 6,56,19,3,7221,7254
tai100_20.txt - Instance 6,99,19,18,7207,7267
tai100_20.txt - Instance 6,93,19,4,7266,7339
tai100_20.txt - Instance 6,68,19,3,7254,7340
tai100_20.txt - Instance 6,50,18,14,7135,7233
tai100_20.txt - Instance 6,77,16,1,7384,7405
tai100_20.txt - Instance 6,52,19,3,7340,7344
tai100_20.txt - Instance 6,16,19,14,7233,7289
tai100_20.txt - Instance 6,61,18,17,7304,7341
tai100_20.txt - Instance 6,46,17,17,7341,7388
tai100_20.txt - Instance 6,83,19,2,7416,7463
tai100_20.txt - Instance 6,10,19,13,7220,7268
tai100_20.txt - Instance 6,77,17,11,7405,7487
tai100_20.txt - Instance 6,32,19,7,7300,7384
tai100_20.txt - Instance 6,18,19,13,7300,7302
tai100_20.txt - Instance 6,1,18,9,7266,7332
tai100_20.txt - Instance 6,50,19,5,7436,7477
tai100_20.txt - Instance 6,2,18,4,7339,7383
tai100_20.txt - Instance 6,61,19,5,7477,7551
tai100_20.txt - Instance 6,1,19,19,7332,7381
tai100_20.txt - Instance 6,82,19,6,7351,7361
tai100_20.txt - Instance 6,77,18,2,7487,7529
tai100_20.txt - Instance 6,57,18,4,7384,7391
tai100_20.txt - Instance 6,77,19,18,7529,7595
tai100_20.txt - Instance 6,57,19,14,7391,7462
tai100_20.txt - Instance 6,46,18,9,7388,7462
tai100_20.txt - Instance 6,2,19,8,7383,7422
tai100_20.txt - Instance 6,46,19,13,7462,7476
tai100_20.txt - Instance 7,7,0,12,0,19
tai100_20.txt - Instance 7,36,0,17,0,30
tai100_20.txt - Instance 7,85,0,10,0,13
tai100_20.txt - Instance 7,98,0,14,0,64
tai100_20.txt - Instance 7,94,0,5,0,26
tai100_20.txt - Instance 7,32,0,15,0,48
tai100_20.txt - Instance 7,52,0,14,64,79
tai100_20.txt - Instance 7,49,0,16,0,47
tai100_20.txt - Instance 7,97,0,12,19,89
tai100_20.txt - Instance 7,47,0,0,0,44
tai100_20.txt - Instance 7,82,0,10,13,36
tai100_20.txt - Instance 7,88,0,6,0,34
tai100_20.txt - Instance 7,30,0,18,0,33
tai100_20.txt - Instance 7,22,0,4,0,57
tai100_20.txt - Instance 7,52,1,8,79,82
tai100_20.txt - Instance 7,81,0,11,0,45
tai100_20.txt - Instance 7,0,0,3,0,1
tai100_20.txt - Instance 7,84,0,4,57,111
tai100_20.txt - Instance 7,87,0,15,48,64
tai100_20.txt - Instance 7,39,0,10,36,73
tai100_20.txt - Instance 7,8,0,3,1,74
tai100_20.txt - Instance 7,85,1,13,13,20
tai100_20.txt - Instance 7,46,0,6,34,108
tai100_20.txt - Instance 7,83,0,17,30,99
tai100_20.txt - Instance 7,51,0,1,0,26
tai100_20.txt - Instance 7,1,0,2,0,28
tai100_20.txt - Instance 7,72,0,8,82,156
tai100_20.txt - Instance 7,38,0,3,74,75
tai100_20.txt - Instance 7,0,1,10,73,105
tai100_20.txt - Instance 7,65,0,0,44,46
tai100_20.txt - Instance 7,35,0,11,45,91
tai100_20.txt - Instance 7,75,0,11,91,108
tai100_20.txt - Instance 7,66,0,10,105,156
tai100_20.txt - Instance 7,17,0,17,99,171
tai100_20.txt - Instance 7,91,0,17,171,191
tai100_20.txt - Instance 7,9,0,13,20,86
tai100_20.txt - Instance 7,27,0,13,86,116
tai100_20.txt - Instance 7,12,0,7,0,34
tai100_20.txt - Instance 7,87,1,12,89,98
tai100_20.txt - Instance 7,30,1,1,33,91
tai100_20.txt - Instance 7,74,0,11,108,112
tai100_20.txt - Instance 7,3,0,1,91,111
tai100_20.txt - Instance 7,58,0,4,111,159
tai100_20.txt - Instance 7,92,0,19,0,37
tai100_20.txt - Instance 7,24,0,8,156,158
tai100_20.txt - Instance 7,89,0,18,33,105
tai100_20.txt - Instance 7,29,0,7,34,91
tai100_20.txt - Instance 7,23,0,12,98,129
tai100_20.txt - Instance 7,89,1,7,105,108
tai100_20.txt - Instance 7,41,0,3,75,152
tai100_20.txt - Instance 7,19,0,5,26,106
tai100_20.txt - Instance 7,65,1,15,64,142
tai100_20.txt - Instance 7,40,0,0,46,56
tai100_20.txt - Instance 7,86,0,0,56,107
tai100_20.txt - Instance 7,43,0,2,28,48
tai100_20.txt - Instance 7,90,0,10,156,169
tai100_20.txt - Instance 7,38,1,8,158,198
tai100_20.txt - Instance 7,43,1,12,129,199
tai100_20.txt - Instance 7,40,1,17,191,200
tai100_20.txt - Instance 7,8,1,4,159,232
tai100_20.txt - Instance 7,4,0,6,108,164
tai100_20.txt - Instance 7,50,0,10,169,227
tai100_20.txt - Instance 7,69,0,9,0,17
tai100_20.txt - Instance 7,52,2,5,106,157
tai100_20.txt - Instance 7,53,0,15,142,204
tai100_20.txt - Instance 7,39,1,8,198,202
tai100_20.txt - Instance 7,29,1,5,157,161
tai100_20.txt - Instance 7,44,0,17,200,253
tai100_20.txt - Instance 7,85,2,5,161,180
tai100_20.txt - Instance 7,5,0,4,232,311
tai100_20.txt - Instance 7,66,1,13,156,204
tai100_20.txt - Instance 7,64,0,2,48,95
tai100_20.txt - Instance 7,25,0,8,202,230
tai100_20.txt - Instance 7,46,1,2,108,116
tai100_20.txt - Instance 7,5,1,7,311,368
tai100_20.txt - Instance 7,39,2,12,202,235
tai100_20.txt - Instance 7,18,0,14,79,90
tai100_20.txt - Instance 7,1,1,18,105,167
tai100_20.txt - Instance 7,18,1,15,204,224
tai100_20.txt - Instance 7,89,2,4,311,386
tai100_20.txt - Instance 7,49,1,18,167,173
tai100_20.txt - Instance 7,77,0,7,368,421
tai100_20.txt - Instance 7,92,1,11,112,191
tai100_20.txt - Instance 7,15,0,4,386,457
tai100_20.txt - Instance 7,22,1,14,90,129
tai100_20.txt - Instance 7,51,1,10,227,242
tai100_20.txt - Instance 7,84,1,5,180,242
tai100_20.txt - Instance 7,18,2,12,235,247
tai100_20.txt - Instance 7,76,0,13,204,276
tai100_20.txt - Instance 7,42,0,6,164,231
tai100_20.txt - Instance 7,37,0,4,457,497
tai100_20.txt - Instance 7,33,0,18,173,223
tai100_20.txt - Instance 7,80,0,5,242,277
tai100_20.txt - Instance 7,99,0,7,421,464
tai100_20.txt - Instance 7,28,0,19,37,82
tai100_20.txt - Instance 7,64,1,0,107,183
tai100_20.txt - Instance 7,36,1,5,277,294
tai100_20.txt - Instance 7,34,0,19,82,141
tai100_20.txt - Instance 7,82,1,3,152,225
tai100_20.txt - Instance 7,67,0,14,129,170
tai100_20.txt - Instance 7,14,0,18,223,230
tai100_20.txt - Instance 7,38,2,6,231,290
tai100_20.txt - Instance 7,96,0,15,224,230
tai100_20.txt - Instance 7,70,0,19,141,193
tai100_20.txt - Instance 7,12,1,17,253,280
tai100_20.txt - Instance 7,74,1,16,112,159
tai100_20.txt - Instance 7,8,2,13,276,300
tai100_20.txt - Instance 7,79,0,15,230,249
tai100_20.txt - Instance 7,52,3,16,159,174
tai100_20.txt - Instance 7,87,2,19,193,223
tai100_20.txt - Instance 7,68,0,17,280,293
tai100_20.txt - Instance 7,71,0,11,191,208
tai100_20.txt - Instance 7,2,0,7,464,542
tai100_20.txt - Instance 7,63,0,1,111,160
tai100_20.txt - Instance 7,4,1,12,247,299
tai100_20.txt - Instance 7,67,1,10,242,296
tai100_20.txt - Instance 7,81,1,9,45,106
tai100_20.txt - Instance 7,54,0,0,183,247
tai100_20.txt - Instance 7,20,0,18,230,309
tai100_20.txt - Instance 7,62,0,6,290,361
tai100_20.txt - Instance 7,42,1,8,231,273
tai100_20.txt - Instance 7,6,0,3,225,292
tai100_20.txt - Instance 7,58,1,1,160,176
tai100_20.txt - Instance 7,86,1,4,497,546
tai100_20.txt - Instance 7,15,1,1,457,501
tai100_20.txt - Instance 7,37,1,8,497,510
tai100_20.txt - Instance 7,48,0,3,292,378
tai100_20.txt - Instance 7,90,1,9,169,256
tai100_20.txt - Instance 7,56,0,4,546,637
tai100_20.txt - Instance 7,80,1,7,542,618
tai100_20.txt - Instance 7,69,1,0,247,345
tai100_20.txt - Instance 7,31,0,8,510,598
tai100_20.txt - Instance 7,62,1,2,361,453
tai100_20.txt - Instance 7,45,0,12,299,304
tai100_20.txt - Instance 7,55,0,9,256,337
tai100_20.txt - Instance 7,11,0,2,453,552
tai100_20.txt - Instance 7,94,1,7,618,700
tai100_20.txt - Instance 7,78,0,8,598,697
tai100_20.txt - Instance 7,41,1,2,552,648
tai100_20.txt - Instance 7,61,0,8,697,780
tai100_20.txt - Instance 7,45,1,9,337,419
tai100_20.txt - Instance 7,38,3,11,290,373
tai100_20.txt - Instance 7,64,2,1,501,508
tai100_20.txt - Instance 7,27,1,4,637,729
tai100_20.txt - Instance 7,71,1,13,300,390
tai100_20.txt - Instance 7,7,1,19,223,321
tai100_20.txt - Instance 7,39,3,3,378,458
tai100_20.txt - Instance 7,76,1,4,729,747
tai100_20.txt - Instance 7,51,2,7,700,717
tai100_20.txt - Instance 7,92,2,13,390,460
tai100_20.txt - Instance 7,95,0,9,419,489
tai100_20.txt - Instance 7,47,1,10,296,300
tai100_20.txt - Instance 7,97,1,0,345,444
tai100_20.txt - Instance 7,64,3,12,508,570
tai100_20.txt - Instance 7,70,1,15,249,339
tai100_20.txt - Instance 7,11,1,10,552,634
tai100_20.txt - Instance 7,88,1,5,294,384
tai100_20.txt - Instance 7,35,1,4,747,842
tai100_20.txt - Instance 7,99,1,18,464,550
tai100_20.txt - Instance 7,73,0,19,321,419
tai100_20.txt - Instance 7,82,2,4,842,868
tai100_20.txt - Instance 7,10,0,19,419,510
tai100_20.txt - Instance 7,57,0,4,868,963
tai100_20.txt - Instance 7,21,0,10,634,722
tai100_20.txt - Instance 7,59,0,13,460,559
tai100_20.txt - Instance 7,13,0,11,373,466
tai100_20.txt - Instance 7,0,2,16,174,189
tai100_20.txt - Instance 7,26,0,2,648,737
tai100_20.txt - Instance 7,98,1,15,339,427
tai100_20.txt - Instance 7,60,0,0,444,450
tai100_20.txt - Instance 7,93,0,7,717,805
tai100_20.txt - Instance 7,72,1,0,450,530
tai100_20.txt - Instance 7,36,2,11,466,560
tai100_20.txt - Instance 7,32,1,13,559,612
tai100_20.txt - Instance 7,10,1,4,963,1048
tai100_20.txt - Instance 7,83,1,5,384,470
tai100_20.txt - Instance 7,16,0,11,560,574
tai100_20.txt - Instance 7,3,1,18,550,572
tai100_20.txt - Instance 7,29,2,13,612,642
tai100_20.txt - Instance 7,48,1,17,378,423
tai100_20.txt - Instance 7,53,1,2,737,789
tai100_20.txt - Instance 7,49,2,10,722,741
tai100_20.txt - Instance 7,30,2,8,780,802
tai100_20.txt - Instance 7,14,1,7,805,867
tai100_20.txt - Instance 7,78,1,11,697,705
tai100_20.txt - Instance 7,38,4,12,570,639
tai100_20.txt - Instance 7,66,2,6,361,421
tai100_20.txt - Instance 7,65,2,3,458,536
tai100_20.txt - Instance 7,14,2,11,867,869
tai100_20.txt - Instance 7,84,2,0,530,572
tai100_20.txt - Instance 7,43,2,16,199,219
tai100_20.txt - Instance 7,0,3,19,510,525
tai100_20.txt - Instance 7,47,2,12,639,655
tai100_20.txt - Instance 7,62,2,0,572,610
tai100_20.txt - Instance 7,15,2,6,501,567
tai100_20.txt - Instance 7,39,4,1,508,549
tai100_20.txt - Instance 7,74,2,7,867,938
tai100_20.txt - Instance 7,65,3,11,869,908
tai100_20.txt - Instance 7,3,2,12,655,731
tai100_20.txt - Instance 7,37,2,18,572,578
tai100_20.txt - Instance 7,57,1,13,963,1006
tai100_20.txt - Instance 7,39,5,7,938,1012
tai100_20.txt - Instance 7,59,1,0,610,643
tai100_20.txt - Instance 7,82,3,15,868,872
tai100_20.txt - Instance 7,86,2,6,567,643
tai100_20.txt - Instance 7,58,2,3,536,592
tai100_20.txt - Instance 7,19,1,2,789,860
tai100_20.txt - Instance 7,5,2,17,423,493
tai100_20.txt - Instance 7,9,1,18,578,649
tai100_20.txt - Instance 7,13,1,1,549,597
tai100_20.txt - Instance 7,20,1,1,597,601
tai100_20.txt - Instance 7,23,1,8,802,858
tai100_20.txt - Instance 7,26,1,1,737,773
tai100_20.txt - Instance 7,35,2,7,1012,1048
tai100_20.txt - Instance 7,29,3,12,731,764
tai100_20.txt - Instance 7,17,1,3,592,663
tai100_20.txt - Instance 7,75,1,3,663,682
tai100_20.txt - Instance 7,21,1,2,860,899
tai100_20.txt - Instance 7,19,2,4,1048,1098
tai100_20.txt - Instance 7,44,1,18,649,695
tai100_20.txt - Instance 7,30,3,5,802,824
tai100_20.txt - Instance 7,91,1,15,872,912
tai100_20.txt - Instance 7,18,3,19,525,586
tai100_20.txt - Instance 7,25,1,13,1006,1085
tai100_20.txt - Instance 7,81,2,6,643,697
tai100_20.txt - Instance 7,33,1,7,1048,1051
tai100_20.txt - Instance 7,34,1,4,1098,1164
tai100_20.txt - Instance 7,51,3,4,1164,1173
tai100_20.txt - Instance 7,73,1,8,858,890
tai100_20.txt - Instance 7,31,1,12,764,816
tai100_20.txt - Instance 7,71,2,10,741,821
tai100_20.txt - Instance 7,24,1,16,219,295
tai100_20.txt - Instance 7,53,2,8,890,909
tai100_20.txt - Instance 7,92,3,6,697,746
tai100_20.txt - Instance 7,40,2,18,695,714
tai100_20.txt - Instance 7,79,1,3,682,698
tai100_20.txt - Instance 7,50,1,7,1051,1053
tai100_20.txt - Instance 7,69,2,6,746,768
tai100_20.txt - Instance 7,39,6,15,1012,1079
tai100_20.txt - Instance 7,68,1,6,768,772
tai100_20.txt - Instance 7,1,2,9,489,553
tai100_20.txt - Instance 7,56,1,1,773,799
tai100_20.txt - Instance 7,30,4,13,1085,1148
tai100_20.txt - Instance 7,7,2,5,824,889
tai100_20.txt - Instance 7,67,2,17,493,510
tai100_20.txt - Instance 7,13,2,6,772,833
tai100_20.txt - Instance 7,41,2,4,1173,1243
tai100_20.txt - Instance 7,35,3,2,1048,1074
tai100_20.txt - Instance 7,46,2,13,1148,1168
tai100_20.txt - Instance 7,85,3,0,643,647
tai100_20.txt - Instance 7,27,2,18,729,777
tai100_20.txt - Instance 7,4,2,8,909,982
tai100_20.txt - Instance 7,98,2,8,982,1027
tai100_20.txt - Instance 7,45,2,8,1027,1059
tai100_20.txt - Instance 7,60,1,5,889,956
tai100_20.txt - Instance 7,89,3,17,510,542
tai100_20.txt - Instance 7,31,2,17,816,834
tai100_20.txt - Instance 7,42,2,7,1053,1070
tai100_20.txt - Instance 7,41,3,11,1243,1262
tai100_20.txt - Instance 7,77,1,13,1168,1231
tai100_20.txt - Instance 7,6,1,16,295,297
tai100_20.txt - Instance 7,10,2,17,1048,1064
tai100_20.txt - Instance 7,28,1,16,297,374
tai100_20.txt - Instance 7,85,4,7,1070,1109
tai100_20.txt - Instance 7,61,1,11,1262,1277
tai100_20.txt - Instance 7,12,2,11,1277,1352
tai100_20.txt - Instance 7,25,2,9,1085,1125
tai100_20.txt - Instance 7,3,3,6,833,876
tai100_20.txt - Instance 7,80,2,11,1352,1371
tai100_20.txt - Instance 7,63,1,13,1231,1281
tai100_20.txt - Instance 7,22,2,17,1064,1142
tai100_20.txt - Instance 7,19,3,10,1098,1167
tai100_20.txt - Instance 7,5,3,5,956,990
tai100_20.txt - Instance 7,8,3,8,1059,1085
tai100_20.txt - Instance 7,96,1,8,1085,1093
tai100_20.txt - Instance 7,99,2,0,647,662
tai100_20.txt - Instance 7,70,2,12,816,853
tai100_20.txt - Instance 7,99,3,14,662,663
tai100_20.txt - Instance 7,81,3,8,1093,1165
tai100_20.txt - Instance 7,90,2,5,990,1016
tai100_20.txt - Instance 7,32,2,14,663,697
tai100_20.txt - Instance 7,26,2,19,773,775
tai100_20.txt - Instance 7,33,2,5,1051,1112
tai100_20.txt - Instance 7,84,3,18,777,840
tai100_20.txt - Instance 7,0,4,7,1109,1181
tai100_20.txt - Instance 7,83,2,11,1371,1414
tai100_20.txt - Instance 7,87,3,13,1281,1343
tai100_20.txt - Instance 7,64,4,7,1181,1213
tai100_20.txt - Instance 7,7,3,4,1243,1299
tai100_20.txt - Instance 7,2,1,2,1074,1102
tai100_20.txt - Instance 7,9,2,19,775,844
tai100_20.txt - Instance 7,20,2,14,697,705
tai100_20.txt - Instance 7,37,3,13,1343,1386
tai100_20.txt - Instance 7,52,4,0,662,731
tai100_20.txt - Instance 7,30,5,12,1148,1155
tai100_20.txt - Instance 7,56,2,2,1102,1107
tai100_20.txt - Instance 7,95,1,5,1112,1140
tai100_20.txt - Instance 7,99,4,12,1155,1206
tai100_20.txt - Instance 7,43,3,11,1414,1485
tai100_20.txt - Instance 7,13,3,2,1107,1164
tai100_20.txt - Instance 7,54,1,12,1206,1243
tai100_20.txt - Instance 7,74,3,14,938,970
tai100_20.txt - Instance 7,16,1,4,1299,1345
tai100_20.txt - Instance 7,40,3,7,1213,1273
tai100_20.txt - Instance 7,94,2,4,1345,1403
tai100_20.txt - Instance 7,55,1,13,1386,1395
tai100_20.txt - Instance 7,0,5,1,1181,1222
tai100_20.txt - Instance 7,82,4,16,872,897
tai100_20.txt - Instance 7,56,3,5,1140,1238
tai100_20.txt - Instance 7,84,4,9,1125,1212
tai100_20.txt - Instance 7,44,2,6,876,888
tai100_20.txt - Instance 7,59,2,19,844,929
tai100_20.txt - Instance 7,10,3,3,1064,1155
tai100_20.txt - Instance 7,36,3,10,1167,1249
tai100_20.txt - Instance 7,93,1,8,1165,1262
tai100_20.txt - Instance 7,13,4,7,1273,1362
tai100_20.txt - Instance 7,17,2,1,1222,1306
tai100_20.txt - Instance 7,18,4,17,1142,1241
tai100_20.txt - Instance 7,73,2,5,1238,1335
tai100_20.txt - Instance 7,1,3,16,897,992
tai100_20.txt - Instance 7,71,3,9,1212,1302
tai100_20.txt - Instance 7,76,2,18,840,931
tai100_20.txt - Instance 7,81,4,18,1165,1200
tai100_20.txt - Instance 7,65,4,17,1241,1335
tai100_20.txt - Instance 7,97,2,10,1249,1348
tai100_20.txt - Instance 7,27,3,11,1485,1578
tai100_20.txt - Instance 7,88,2,15,1079,1165
tai100_20.txt - Instance 7,67,3,12,1243,1334
tai100_20.txt - Instance 7,51,4,19,1173,1264
tai100_20.txt - Instance 7,72,2,12,1334,1427
tai100_20.txt - Instance 7,15,3,18,1200,1293
tai100_20.txt - Instance 7,40,4,10,1348,1436
tai100_20.txt - Instance 7,38,5,15,1165,1241
tai100_20.txt - Instance 7,40,5,2,1436,1524
tai100_20.txt - Instance 7,29,4,9,1302,1401
tai100_20.txt - Instance 7,95,2,18,1293,1390
tai100_20.txt - Instance 7,24,2,17,1335,1429
tai100_20.txt - Instance 7,10,4,15,1241,1281
tai100_20.txt - Instance 7,95,3,16,1390,1471
tai100_20.txt - Instance 7,90,3,1,1306,1379
tai100_20.txt - Instance 7,11,2,13,1395,1489
tai100_20.txt - Instance 7,10,5,18,1390,1449
tai100_20.txt - Instance 7,23,2,3,1155,1252
tai100_20.txt - Instance 7,44,3,7,1362,1383
tai100_20.txt - Instance 7,84,5,16,1471,1569
tai100_20.txt - Instance 7,74,4,15,1281,1301
tai100_20.txt - Instance 7,78,2,7,1383,1467
tai100_20.txt - Instance 7,98,3,16,1569,1623
tai100_20.txt - Instance 7,1,4,14,992,1086
