Instance,Job,Operation,Machine,Start,End
tai100_20.txt - Instance 7,1,6,3,1989,2076
tai100_20.txt - Instance 7,8,6,14,2165,2259
tai100_20.txt - Instance 7,59,4,5,1900,1993
tai100_20.txt - Instance 7,84,4,9,1888,1975
tai100_20.txt - Instance 7,33,6,4,1963,2055
tai100_20.txt - Instance 7,56,3,5,1993,2091
tai100_20.txt - Instance 7,50,4,6,1885,1983
tai100_20.txt - Instance 7,67,6,7,2122,2217
tai100_20.txt - Instance 7,49,5,8,2080,2173
tai100_20.txt - Instance 7,55,5,10,2065,2154
tai100_20.txt - Instance 7,97,5,9,1975,2018
tai100_20.txt - Instance 7,28,3,18,2127,2176
tai100_20.txt - Instance 7,36,5,18,2176,2254
tai100_20.txt - Instance 7,21,3,6,1983,2048
tai100_20.txt - Instance 7,37,6,15,2122,2188
tai100_20.txt - Instance 7,30,5,12,1966,1973
tai100_20.txt - Instance 7,34,6,12,1973,2042
tai100_20.txt - Instance 7,53,5,0,2077,2078
tai100_20.txt - Instance 7,58,7,7,2217,2257
tai100_20.txt - Instance 7,0,6,12,2042,2091
tai100_20.txt - Instance 7,43,5,14,2259,2294
tai100_20.txt - Instance 7,22,5,3,2076,2133
tai100_20.txt - Instance 7,19,3,10,2154,2223
tai100_20.txt - Instance 7,14,6,12,2091,2142
tai100_20.txt - Instance 7,85,4,7,2257,2296
tai100_20.txt - Instance 7,7,7,2,2133,2185
tai100_20.txt - Instance 7,2,5,12,2142,2211
tai100_20.txt - Instance 7,60,5,4,2055,2094
tai100_20.txt - Instance 7,34,7,8,2173,2237
tai100_20.txt - Instance 7,22,6,5,2133,2206
tai100_20.txt - Instance 7,57,5,3,2133,2143
tai100_20.txt - Instance 7,85,5,16,2296,2353
tai100_20.txt - Instance 7,89,5,9,2018,2075
tai100_20.txt - Instance 7,13,5,17,2038,2100
tai100_20.txt - Instance 7,89,6,8,2237,2299
tai100_20.txt - Instance 7,76,7,3,2143,2206
tai100_20.txt - Instance 7,61,5,4,2094,2160
tai100_20.txt - Instance 7,39,6,15,2188,2255
tai100_20.txt - Instance 7,52,4,0,2078,2147
tai100_20.txt - Instance 7,79,6,9,2075,2145
tai100_20.txt - Instance 7,14,7,4,2160,2235
tai100_20.txt - Instance 7,90,7,18,2254,2331
tai100_20.txt - Instance 7,48,4,19,1921,1945
tai100_20.txt - Instance 7,59,5,3,2206,2209
tai100_20.txt - Instance 7,1,7,6,2076,2087
tai100_20.txt - Instance 7,86,4,15,2255,2276
tai100_20.txt - Instance 7,17,5,6,2087,2111
tai100_20.txt - Instance 7,75,5,4,2235,2260
tai100_20.txt - Instance 7,71,5,8,2299,2330
tai100_20.txt - Instance 7,2,6,13,2211,2245
tai100_20.txt - Instance 7,66,5,17,2100,2135
tai100_20.txt - Instance 7,93,4,14,2294,2342
tai100_20.txt - Instance 7,51,8,13,2245,2294
tai100_20.txt - Instance 7,92,3,6,2111,2160
tai100_20.txt - Instance 7,42,6,12,2211,2269
tai100_20.txt - Instance 7,15,5,13,2294,2360
tai100_20.txt - Instance 7,6,7,15,2276,2343
tai100_20.txt - Instance 7,47,4,6,2160,2230
tai100_20.txt - Instance 7,68,5,5,2206,2279
tai100_20.txt - Instance 7,91,5,1,2093,2166
tai100_20.txt - Instance 7,38,5,15,2343,2419
tai100_20.txt - Instance 7,83,5,0,2147,2223
tai100_20.txt - Instance 7,91,6,9,2166,2242
tai100_20.txt - Instance 7,54,6,4,2260,2261
tai100_20.txt - Instance 7,69,6,12,2269,2271
tai100_20.txt - Instance 7,70,5,14,2342,2344
tai100_20.txt - Instance 7,58,8,19,2257,2285
tai100_20.txt - Instance 7,17,6,12,2271,2289
tai100_20.txt - Instance 7,43,6,4,2294,2313
tai100_20.txt - Instance 7,11,6,9,2242,2263
tai100_20.txt - Instance 7,40,6,1,2166,2195
tai100_20.txt - Instance 7,94,5,19,2285,2320
tai100_20.txt - Instance 7,20,4,19,2320,2392
tai100_20.txt - Instance 7,35,6,0,2223,2260
tai100_20.txt - Instance 7,78,4,4,2313,2358
tai100_20.txt - Instance 7,90,8,3,2331,2377
tai100_20.txt - Instance 7,6,8,1,2343,2403
tai100_20.txt - Instance 7,23,6,15,2419,2488
tai100_20.txt - Instance 7,77,5,8,2330,2369
tai100_20.txt - Instance 7,40,7,16,2353,2413
tai100_20.txt - Instance 7,73,4,2,2185,2201
tai100_20.txt - Instance 7,5,9,6,2230,2283
tai100_20.txt - Instance 7,6,9,0,2403,2410
tai100_20.txt - Instance 7,22,7,7,2296,2332
tai100_20.txt - Instance 7,63,8,8,2369,2396
tai100_20.txt - Instance 7,16,7,0,2410,2487
tai100_20.txt - Instance 7,37,7,6,2283,2297
tai100_20.txt - Instance 7,73,5,14,2344,2409
tai100_20.txt - Instance 7,52,5,19,2392,2404
tai100_20.txt - Instance 7,66,6,15,2488,2507
tai100_20.txt - Instance 7,21,4,0,2487,2565
tai100_20.txt - Instance 7,1,8,5,2279,2325
tai100_20.txt - Instance 7,32,6,12,2289,2294
tai100_20.txt - Instance 7,49,6,15,2507,2562
tai100_20.txt - Instance 7,95,5,15,2562,2622
tai100_20.txt - Instance 7,18,5,18,2331,2360
tai100_20.txt - Instance 7,45,7,13,2360,2418
tai100_20.txt - Instance 7,26,4,8,2396,2470
tai100_20.txt - Instance 7,94,6,18,2360,2415
tai100_20.txt - Instance 7,10,5,18,2415,2474
tai100_20.txt - Instance 7,25,7,18,2474,2527
tai100_20.txt - Instance 7,56,4,18,2527,2537
tai100_20.txt - Instance 7,63,9,12,2396,2428
tai100_20.txt - Instance 7,98,6,12,2428,2435
tai100_20.txt - Instance 7,64,4,7,2332,2364
tai100_20.txt - Instance 7,19,4,19,2404,2431
tai100_20.txt - Instance 7,88,6,1,2403,2482
tai100_20.txt - Instance 7,20,5,16,2413,2483
tai100_20.txt - Instance 7,61,6,16,2483,2507
tai100_20.txt - Instance 7,4,7,3,2377,2398
tai100_20.txt - Instance 7,15,6,3,2398,2440
tai100_20.txt - Instance 7,72,7,3,2440,2501
tai100_20.txt - Instance 7,89,7,3,2501,2552
tai100_20.txt - Instance 7,31,6,10,2223,2299
tai100_20.txt - Instance 7,45,8,10,2418,2431
tai100_20.txt - Instance 7,72,8,4,2501,2574
tai100_20.txt - Instance 7,85,6,4,2574,2626
tai100_20.txt - Instance 7,87,6,4,2626,2657
tai100_20.txt - Instance 7,35,7,8,2470,2543
tai100_20.txt - Instance 7,95,6,8,2622,2693
tai100_20.txt - Instance 7,29,6,1,2482,2533
tai100_20.txt - Instance 7,28,4,12,2435,2489
tai100_20.txt - Instance 7,0,7,2,2201,2218
tai100_20.txt - Instance 7,27,7,14,2409,2434
tai100_20.txt - Instance 7,49,7,14,2562,2625
tai100_20.txt - Instance 7,96,5,14,2625,2677
tai100_20.txt - Instance 7,19,5,0,2565,2619
tai100_20.txt - Instance 7,0,8,15,2622,2634
tai100_20.txt - Instance 7,48,5,7,2364,2411
tai100_20.txt - Instance 7,50,5,5,2325,2385
tai100_20.txt - Instance 7,58,9,5,2385,2458
tai100_20.txt - Instance 7,23,7,6,2488,2521
tai100_20.txt - Instance 7,74,7,13,2418,2477
tai100_20.txt - Instance 7,20,6,9,2483,2552
tai100_20.txt - Instance 7,81,7,4,2657,2676
tai100_20.txt - Instance 7,92,4,4,2676,2716
tai100_20.txt - Instance 7,9,9,0,2619,2652
tai100_20.txt - Instance 7,35,8,12,2543,2584
tai100_20.txt - Instance 7,25,8,17,2527,2546
tai100_20.txt - Instance 7,44,6,15,2634,2661
tai100_20.txt - Instance 7,74,8,2,2477,2482
tai100_20.txt - Instance 7,62,5,1,2533,2550
tai100_20.txt - Instance 7,74,9,17,2546,2556
tai100_20.txt - Instance 7,75,6,15,2661,2706
tai100_20.txt - Instance 7,69,7,7,2411,2438
tai100_20.txt - Instance 7,93,5,5,2458,2461
tai100_20.txt - Instance 7,79,7,14,2677,2686
tai100_20.txt - Instance 7,82,6,2,2482,2515
tai100_20.txt - Instance 7,63,10,15,2706,2738
tai100_20.txt - Instance 7,82,7,14,2686,2715
tai100_20.txt - Instance 7,19,6,3,2619,2623
tai100_20.txt - Instance 7,44,7,8,2693,2731
tai100_20.txt - Instance 7,90,9,7,2438,2471
tai100_20.txt - Instance 7,59,6,6,2521,2577
tai100_20.txt - Instance 7,58,10,10,2458,2537
tai100_20.txt - Instance 7,55,6,8,2731,2738
tai100_20.txt - Instance 7,16,8,9,2552,2589
tai100_20.txt - Instance 7,41,6,12,2584,2596
tai100_20.txt - Instance 7,31,7,1,2550,2570
tai100_20.txt - Instance 7,30,6,7,2471,2493
tai100_20.txt - Instance 7,56,5,0,2652,2724
tai100_20.txt - Instance 7,5,10,19,2431,2473
tai100_20.txt - Instance 7,34,8,6,2577,2635
tai100_20.txt - Instance 7,17,7,19,2473,2529
tai100_20.txt - Instance 7,92,5,18,2716,2741
tai100_20.txt - Instance 7,79,8,6,2686,2704
tai100_20.txt - Instance 7,46,7,11,1963,2029
tai100_20.txt - Instance 7,50,6,16,2507,2545
tai100_20.txt - Instance 7,44,8,1,2731,2774
tai100_20.txt - Instance 7,24,6,2,2515,2552
tai100_20.txt - Instance 7,17,8,7,2529,2532
tai100_20.txt - Instance 7,12,9,16,2545,2557
tai100_20.txt - Instance 7,65,7,10,2537,2583
tai100_20.txt - Instance 7,52,6,9,2589,2612
tai100_20.txt - Instance 7,99,7,10,2583,2663
tai100_20.txt - Instance 7,88,7,19,2529,2624
tai100_20.txt - Instance 7,8,7,5,2461,2542
tai100_20.txt - Instance 7,94,7,10,2663,2751
tai100_20.txt - Instance 7,88,8,17,2624,2719
tai100_20.txt - Instance 7,80,5,1,2774,2873
tai100_20.txt - Instance 7,65,8,12,2596,2693
tai100_20.txt - Instance 7,2,7,3,2623,2722
tai100_20.txt - Instance 7,86,5,5,2542,2640
tai100_20.txt - Instance 7,78,5,0,2724,2815
tai100_20.txt - Instance 7,57,6,2,2552,2640
tai100_20.txt - Instance 7,5,11,2,2640,2739
tai100_20.txt - Instance 7,26,5,11,2470,2559
tai100_20.txt - Instance 7,84,5,16,2557,2655
tai100_20.txt - Instance 7,14,8,13,2477,2563
tai100_20.txt - Instance 7,3,6,19,2624,2712
tai100_20.txt - Instance 7,97,6,7,2532,2620
tai100_20.txt - Instance 7,33,7,0,2815,2902
tai100_20.txt - Instance 7,36,6,6,2704,2801
tai100_20.txt - Instance 7,43,7,18,2741,2831
tai100_20.txt - Instance 7,22,8,11,2559,2640
tai100_20.txt - Instance 7,32,7,19,2712,2793
tai100_20.txt - Instance 7,9,10,12,2693,2788
tai100_20.txt - Instance 7,53,6,6,2801,2898
tai100_20.txt - Instance 7,98,7,0,2902,2998
tai100_20.txt - Instance 7,88,9,10,2751,2833
tai100_20.txt - Instance 7,91,7,10,2833,2917
tai100_20.txt - Instance 7,99,8,16,2663,2760
tai100_20.txt - Instance 7,11,7,4,2716,2796
tai100_20.txt - Instance 7,51,9,6,2898,2988
tai100_20.txt - Instance 7,67,7,11,2640,2724
tai100_20.txt - Instance 7,42,7,1,2873,2962
tai100_20.txt - Instance 7,35,9,10,2917,3011
tai100_20.txt - Instance 7,27,8,5,2640,2738
tai100_20.txt - Instance 7,85,7,19,2793,2891
tai100_20.txt - Instance 7,7,8,16,2760,2846
tai100_20.txt - Instance 7,28,5,3,2722,2815
tai100_20.txt - Instance 7,36,7,0,2998,3097
tai100_20.txt - Instance 7,88,10,0,3097,3192
tai100_20.txt - Instance 7,20,7,17,2719,2818
tai100_20.txt - Instance 7,47,5,3,2815,2867
tai100_20.txt - Instance 7,68,6,9,2612,2689
tai100_20.txt - Instance 7,0,9,5,2738,2777
tai100_20.txt - Instance 7,70,6,13,2563,2613
tai100_20.txt - Instance 7,39,7,13,2613,2640
tai100_20.txt - Instance 7,29,7,0,3192,3234
tai100_20.txt - Instance 7,53,7,9,2898,2954
tai100_20.txt - Instance 7,45,9,19,2891,2941
tai100_20.txt - Instance 7,44,9,10,3011,3077
tai100_20.txt - Instance 7,60,6,12,2788,2837
tai100_20.txt - Instance 7,54,7,7,2620,2662
tai100_20.txt - Instance 7,33,8,13,2902,2936
tai100_20.txt - Instance 7,13,6,10,3077,3128
tai100_20.txt - Instance 7,71,6,5,2777,2783
tai100_20.txt - Instance 7,40,8,13,2936,2984
tai100_20.txt - Instance 7,76,8,19,2941,2982
tai100_20.txt - Instance 7,83,6,7,2662,2719
tai100_20.txt - Instance 7,93,6,3,2867,2934
tai100_20.txt - Instance 7,26,6,5,2783,2852
tai100_20.txt - Instance 7,25,9,7,2719,2790
tai100_20.txt - Instance 7,27,9,8,2738,2809
tai100_20.txt - Instance 7,23,8,11,2724,2797
tai100_20.txt - Instance 7,56,6,7,2790,2868
tai100_20.txt - Instance 7,66,7,5,2852,2930
tai100_20.txt - Instance 7,90,10,16,2846,2924
tai100_20.txt - Instance 7,61,7,13,2984,2986
tai100_20.txt - Instance 7,21,5,15,2738,2747
tai100_20.txt - Instance 7,12,10,8,2809,2821
tai100_20.txt - Instance 7,26,7,16,2924,2937
tai100_20.txt - Instance 7,95,7,0,3234,3249
tai100_20.txt - Instance 7,73,6,3,2934,2950
tai100_20.txt - Instance 7,2,8,8,2821,2854
tai100_20.txt - Instance 7,31,8,5,2930,2949
tai100_20.txt - Instance 7,77,6,15,2747,2768
tai100_20.txt - Instance 7,87,7,16,2937,2959
tai100_20.txt - Instance 7,96,6,3,2950,2978
tai100_20.txt - Instance 7,91,8,11,2917,2948
tai100_20.txt - Instance 7,38,6,4,2796,2834
tai100_20.txt - Instance 7,44,10,9,3077,3115
tai100_20.txt - Instance 7,4,8,4,2834,2874
tai100_20.txt - Instance 7,79,9,10,3128,3169
tai100_20.txt - Instance 7,74,10,9,3115,3158
tai100_20.txt - Instance 7,15,7,7,2868,2919
tai100_20.txt - Instance 7,48,6,12,2837,2867
tai100_20.txt - Instance 7,7,9,10,3169,3233
tai100_20.txt - Instance 7,37,8,0,3249,3315
tai100_20.txt - Instance 7,81,8,17,2818,2887
tai100_20.txt - Instance 7,97,7,5,2949,3024
tai100_20.txt - Instance 7,30,7,11,2948,3026
tai100_20.txt - Instance 7,72,9,17,2887,2914
tai100_20.txt - Instance 7,89,8,12,2867,2869
tai100_20.txt - Instance 7,46,8,12,2869,2878
tai100_20.txt - Instance 7,59,7,16,2959,2970
tai100_20.txt - Instance 7,45,10,18,2941,2961
tai100_20.txt - Instance 7,86,6,2,2739,2761
tai100_20.txt - Instance 7,68,7,4,2874,2897
tai100_20.txt - Instance 7,18,6,10,3233,3271
tai100_20.txt - Instance 7,99,9,4,2897,2900
tai100_20.txt - Instance 7,58,11,14,2715,2762
tai100_20.txt - Instance 7,5,12,3,2978,2985
tai100_20.txt - Instance 7,69,8,5,3024,3076
tai100_20.txt - Instance 7,72,10,19,2982,3044
tai100_20.txt - Instance 7,87,8,5,3076,3131
tai100_20.txt - Instance 7,10,6,11,3026,3090
tai100_20.txt - Instance 7,63,11,6,2988,3054
tai100_20.txt - Instance 7,4,9,18,2961,3030
tai100_20.txt - Instance 7,53,8,17,2954,3028
tai100_20.txt - Instance 7,29,8,14,3234,3310
tai100_20.txt - Instance 7,6,10,9,3158,3160
tai100_20.txt - Instance 7,1,9,4,2900,2964
tai100_20.txt - Instance 7,75,7,13,2986,3055
tai100_20.txt - Instance 7,82,8,7,2919,2930
tai100_20.txt - Instance 7,65,9,4,2964,2983
tai100_20.txt - Instance 7,43,8,8,2854,2914
tai100_20.txt - Instance 7,10,7,0,3315,3345
tai100_20.txt - Instance 7,9,11,1,2962,2982
tai100_20.txt - Instance 7,27,10,10,3271,3272
tai100_20.txt - Instance 7,15,8,15,2919,2951
tai100_20.txt - Instance 7,64,5,3,2985,3049
tai100_20.txt - Instance 7,11,8,16,2970,3023
tai100_20.txt - Instance 7,17,9,16,3023,3072
tai100_20.txt - Instance 7,37,9,16,3315,3331
tai100_20.txt - Instance 7,55,7,16,3331,3332
tai100_20.txt - Instance 7,69,9,16,3332,3373
tai100_20.txt - Instance 7,80,6,16,3373,3384
tai100_20.txt - Instance 7,20,8,3,3049,3050
tai100_20.txt - Instance 7,49,8,3,3050,3091
tai100_20.txt - Instance 7,99,10,19,3044,3118
tai100_20.txt - Instance 7,60,7,10,3272,3284
tai100_20.txt - Instance 7,81,9,10,3284,3294
tai100_20.txt - Instance 7,6,11,8,3160,3231
tai100_20.txt - Instance 7,33,9,11,3090,3119
tai100_20.txt - Instance 7,88,11,11,3192,3235
tai100_20.txt - Instance 7,45,11,1,2982,3033
tai100_20.txt - Instance 7,8,8,12,2878,2903
tai100_20.txt - Instance 7,88,12,12,3235,3269
tai100_20.txt - Instance 7,96,7,12,3269,3330
tai100_20.txt - Instance 7,16,9,2,2761,2824
tai100_20.txt - Instance 7,12,11,14,3310,3336
tai100_20.txt - Instance 7,0,10,0,3345,3411
tai100_20.txt - Instance 7,16,10,15,2951,2988
tai100_20.txt - Instance 7,51,10,15,2988,2999
tai100_20.txt - Instance 7,43,9,7,2930,2954
tai100_20.txt - Instance 7,0,11,17,3411,3475
tai100_20.txt - Instance 7,62,6,18,3030,3052
tai100_20.txt - Instance 7,90,11,6,3054,3105
tai100_20.txt - Instance 7,23,9,13,3055,3059
tai100_20.txt - Instance 7,41,7,9,3160,3223
tai100_20.txt - Instance 7,24,7,6,3105,3167
tai100_20.txt - Instance 7,5,13,18,3052,3070
tai100_20.txt - Instance 7,34,9,18,3070,3072
tai100_20.txt - Instance 7,48,7,11,3235,3254
tai100_20.txt - Instance 7,19,7,18,3072,3132
tai100_20.txt - Instance 7,28,6,6,3167,3209
tai100_20.txt - Instance 7,52,7,15,2999,3032
tai100_20.txt - Instance 7,67,8,13,3059,3072
tai100_20.txt - Instance 7,97,8,16,3384,3458
tai100_20.txt - Instance 7,83,7,12,3330,3364
tai100_20.txt - Instance 7,70,7,4,2983,3036
tai100_20.txt - Instance 7,23,10,16,3458,3502
tai100_20.txt - Instance 7,32,8,0,3411,3441
tai100_20.txt - Instance 7,78,6,6,3209,3219
tai100_20.txt - Instance 7,7,10,1,3233,3235
tai100_20.txt - Instance 7,45,12,3,3091,3108
tai100_20.txt - Instance 7,46,9,14,3336,3340
tai100_20.txt - Instance 7,0,12,9,3475,3485
tai100_20.txt - Instance 7,50,7,2,2824,2868
tai100_20.txt - Instance 7,55,8,1,3332,3387
tai100_20.txt - Instance 7,92,6,1,3387,3438
tai100_20.txt - Instance 7,94,8,0,3441,3473
tai100_20.txt - Instance 7,85,8,9,3485,3512
tai100_20.txt - Instance 7,38,7,17,3475,3521
tai100_20.txt - Instance 7,49,9,19,3118,3132
tai100_20.txt - Instance 7,3,7,11,3254,3280
tai100_20.txt - Instance 7,18,7,1,3438,3514
tai100_20.txt - Instance 7,98,8,9,3512,3549
tai100_20.txt - Instance 7,14,9,5,3131,3156
tai100_20.txt - Instance 7,31,9,18,3132,3203
tai100_20.txt - Instance 7,25,10,2,2868,2884
tai100_20.txt - Instance 7,60,8,15,3284,3375
tai100_20.txt - Instance 7,56,7,8,3231,3312
tai100_20.txt - Instance 7,42,8,9,3549,3639
tai100_20.txt - Instance 7,34,10,9,3639,3731
tai100_20.txt - Instance 7,58,12,2,2884,2966
tai100_20.txt - Instance 7,40,9,6,3219,3304
tai100_20.txt - Instance 7,14,10,14,3340,3438
tai100_20.txt - Instance 7,36,8,15,3375,3457
tai100_20.txt - Instance 7,84,6,19,3132,3226
tai100_20.txt - Instance 7,1,10,15,3457,3543
tai100_20.txt - Instance 7,89,9,14,3438,3536
tai100_20.txt - Instance 7,71,7,4,3036,3121
tai100_20.txt - Instance 7,77,7,5,3156,3253
tai100_20.txt - Instance 7,99,11,13,3118,3215
tai100_20.txt - Instance 7,57,7,6,3304,3389
tai100_20.txt - Instance 7,22,9,19,3226,3318
tai100_20.txt - Instance 7,59,8,12,3364,3445
tai100_20.txt - Instance 7,88,13,14,3536,3631
tai100_20.txt - Instance 7,78,7,9,3731,3828
tai100_20.txt - Instance 7,13,7,5,3253,3342
tai100_20.txt - Instance 7,35,10,5,3342,3424
tai100_20.txt - Instance 7,73,7,15,3543,3640
tai100_20.txt - Instance 7,19,8,1,3514,3607
tai100_20.txt - Instance 7,62,7,3,3108,3196
tai100_20.txt - Instance 7,23,11,0,3502,3599
tai100_20.txt - Instance 7,27,11,9,3828,3911
tai100_20.txt - Instance 7,67,9,8,3312,3403
tai100_20.txt - Instance 7,30,8,19,3318,3402
tai100_20.txt - Instance 7,96,8,5,3424,3510
tai100_20.txt - Instance 7,37,10,19,3402,3496
tai100_20.txt - Instance 7,98,9,3,3549,3641
tai100_20.txt - Instance 7,75,8,2,3055,3141
tai100_20.txt - Instance 7,33,10,17,3521,3610
tai100_20.txt - Instance 7,87,9,17,3610,3709
tai100_20.txt - Instance 7,61,8,0,3599,3689
tai100_20.txt - Instance 7,54,8,9,3911,4003
tai100_20.txt - Instance 7,47,6,15,3640,3725
tai100_20.txt - Instance 7,95,8,3,3641,3728
tai100_20.txt - Instance 7,44,11,11,3280,3378
tai100_20.txt - Instance 7,36,9,13,3457,3544
tai100_20.txt - Instance 7,79,10,1,3607,3696
tai100_20.txt - Instance 7,82,9,11,3378,3460
tai100_20.txt - Instance 7,39,8,16,3502,3585
tai100_20.txt - Instance 7,41,8,15,3725,3807
tai100_20.txt - Instance 7,76,9,17,3709,3791
tai100_20.txt - Instance 7,8,9,15,3807,3864
tai100_20.txt - Instance 7,42,9,14,3639,3688
tai100_20.txt - Instance 7,34,11,10,3731,3757
tai100_20.txt - Instance 7,64,6,8,3403,3431
tai100_20.txt - Instance 7,91,9,19,3496,3534
tai100_20.txt - Instance 7,44,12,14,3688,3743
tai100_20.txt - Instance 7,50,8,18,3203,3270
tai100_20.txt - Instance 7,22,10,18,3318,3377
tai100_20.txt - Instance 7,56,8,14,3743,3754
tai100_20.txt - Instance 7,73,8,12,3640,3645
tai100_20.txt - Instance 7,86,7,10,3757,3821
tai100_20.txt - Instance 7,21,6,18,3377,3442
tai100_20.txt - Instance 7,66,8,18,3442,3507
tai100_20.txt - Instance 7,26,8,7,2954,2968
tai100_20.txt - Instance 7,0,13,13,3544,3568
tai100_20.txt - Instance 7,81,10,3,3728,3802
tai100_20.txt - Instance 7,69,10,19,3534,3545
tai100_20.txt - Instance 7,74,11,3,3802,3815
tai100_20.txt - Instance 7,53,9,4,3121,3167
tai100_20.txt - Instance 7,93,7,11,3460,3522
tai100_20.txt - Instance 7,37,11,12,3645,3708
tai100_20.txt - Instance 7,51,11,11,3522,3590
tai100_20.txt - Instance 7,2,9,1,3696,3766
tai100_20.txt - Instance 7,99,12,2,3215,3285
tai100_20.txt - Instance 7,94,9,1,3766,3841
tai100_20.txt - Instance 7,17,10,11,3590,3667
tai100_20.txt - Instance 7,19,9,7,3607,3608
tai100_20.txt - Instance 7,50,9,9,4003,4004
tai100_20.txt - Instance 7,63,12,4,3167,3171
tai100_20.txt - Instance 7,7,11,13,3568,3574
tai100_20.txt - Instance 7,68,8,7,3608,3624
tai100_20.txt - Instance 7,48,8,6,3389,3406
tai100_20.txt - Instance 7,4,10,16,3585,3604
tai100_20.txt - Instance 7,85,9,2,3512,3566
tai100_20.txt - Instance 7,74,12,6,3815,3839
tai100_20.txt - Instance 7,9,12,11,3667,3697
tai100_20.txt - Instance 7,15,9,5,3510,3562
tai100_20.txt - Instance 7,45,13,4,3171,3225
tai100_20.txt - Instance 7,61,9,1,3841,3895
tai100_20.txt - Instance 7,54,9,6,4003,4064
tai100_20.txt - Instance 7,83,8,6,4064,4128
tai100_20.txt - Instance 7,11,9,6,4128,4178
tai100_20.txt - Instance 7,59,9,11,3697,3739
tai100_20.txt - Instance 7,58,13,16,3604,3663
tai100_20.txt - Instance 7,95,9,6,4178,4203
tai100_20.txt - Instance 7,71,8,6,4203,4233
tai100_20.txt - Instance 7,29,9,10,3821,3865
tai100_20.txt - Instance 7,35,11,16,3663,3699
tai100_20.txt - Instance 7,13,8,16,3699,3742
tai100_20.txt - Instance 7,97,9,13,3574,3618
tai100_20.txt - Instance 7,64,7,16,3742,3787
tai100_20.txt - Instance 7,69,11,1,3895,3941
tai100_20.txt - Instance 7,18,8,6,4233,4281
tai100_20.txt - Instance 7,72,11,18,3507,3585
tai100_20.txt - Instance 7,10,8,10,3865,3927
tai100_20.txt - Instance 7,65,10,7,3624,3688
tai100_20.txt - Instance 7,66,9,8,3507,3579
tai100_20.txt - Instance 7,66,10,9,4004,4076
tai100_20.txt - Instance 7,20,9,15,3864,3937
tai100_20.txt - Instance 7,85,10,11,3739,3816
tai100_20.txt - Instance 7,1,11,12,3708,3784
tai100_20.txt - Instance 7,92,7,12,3784,3850
tai100_20.txt - Instance 7,77,8,1,3941,3972
tai100_20.txt - Instance 7,70,8,1,3972,4039
tai100_20.txt - Instance 7,1,12,8,3784,3795
tai100_20.txt - Instance 7,77,9,18,3972,3983
tai100_20.txt - Instance 7,28,7,8,3795,3838
tai100_20.txt - Instance 7,14,11,17,3791,3854
tai100_20.txt - Instance 7,25,11,15,3937,3945
tai100_20.txt - Instance 7,86,8,11,3821,3866
tai100_20.txt - Instance 7,88,14,7,3688,3740
tai100_20.txt - Instance 7,37,12,9,4076,4092
tai100_20.txt - Instance 7,24,8,7,3740,3789
tai100_20.txt - Instance 7,3,8,9,4092,4104
tai100_20.txt - Instance 7,49,10,0,3689,3692
tai100_20.txt - Instance 7,38,8,13,3618,3683
tai100_20.txt - Instance 7,68,9,13,3683,3739
tai100_20.txt - Instance 7,51,12,17,3854,3880
tai100_20.txt - Instance 7,14,12,8,3854,3895
tai100_20.txt - Instance 7,67,10,0,3692,3736
tai100_20.txt - Instance 7,60,9,19,3545,3612
tai100_20.txt - Instance 7,43,10,5,3562,3639
tai100_20.txt - Instance 7,80,7,13,3739,3778
tai100_20.txt - Instance 7,90,12,4,3225,3230
tai100_20.txt - Instance 7,16,11,19,3612,3671
tai100_20.txt - Instance 7,6,12,2,3566,3629
tai100_20.txt - Instance 7,36,10,16,3787,3843
tai100_20.txt - Instance 7,77,10,16,3983,4059
tai100_20.txt - Instance 7,3,9,3,4104,4112
tai100_20.txt - Instance 7,53,10,3,4112,4145
tai100_20.txt - Instance 7,66,11,3,4145,4205
